Price,Close,High,Low,Open,Volume
2011-09-07,1814.199951171875,1873.699951171875,1792.800048828125,1868.9000244140625,470
2011-09-08,1854.4000244140625,1870.0,1835.0,1839.300048828125,142
2011-09-09,1856.4000244140625,1881.300048828125,1830.0,1858.0999755859375,188
2011-09-12,1809.9000244140625,1852.4000244140625,1806.0,1852.4000244140625,245
2011-09-13,1826.800048828125,1835.300048828125,1808.0999755859375,1817.800048828125,52
2011-09-14,1823.5,1843.0,1809.0,1843.0,156
2011-09-15,1778.5,1816.300048828125,1775.800048828125,1816.300048828125,80
2011-09-16,1812.0999755859375,1819.0999755859375,1768.5,1768.5,111
2011-09-19,1776.4000244140625,1818.9000244140625,1788.0,1814.699951171875,13
2011-09-20,1806.5999755859375,1807.800048828125,1776.0,1778.800048828125,86
2011-09-21,1805.5,1811.699951171875,1782.800048828125,1808.0,22
2011-09-22,1739.199951171875,1773.199951171875,1730.9000244140625,1773.199951171875,23
2011-09-23,1637.5,1737.300048828125,1636.300048828125,1737.300048828125,81
2011-09-26,1592.5,1661.800048828125,1562.4000244140625,1646.4000244140625,151
2011-09-27,1650.5999755859375,1665.4000244140625,1653.699951171875,1653.800048828125,47
2011-09-28,1616.300048828125,1650.0,1650.0,1650.0,21275
2011-09-29,1615.5,1633.800048828125,1585.0,1604.0,7181
2011-09-30,1620.4000244140625,1639.4000244140625,1609.4000244140625,1620.800048828125,284
2011-10-03,1656.0,1660.800048828125,1627.5999755859375,1627.800048828125,101
2011-10-04,1614.699951171875,1678.0999755859375,1596.5999755859375,1661.0,159
2011-10-05,1640.300048828125,1640.300048828125,1599.5999755859375,1629.300048828125,114
2011-10-06,1651.9000244140625,1654.699951171875,1637.5999755859375,1642.5999755859375,38
2011-10-07,1634.5,1665.0,1626.199951171875,1657.0,66
2011-10-10,1669.5999755859375,1676.800048828125,1645.5999755859375,1645.5999755859375,61
2011-10-11,1659.699951171875,1685.0,1657.5999755859375,1685.0,151
2011-10-12,1681.300048828125,1691.0,1667.0999755859375,1667.0999755859375,37
2011-10-13,1667.300048828125,1678.800048828125,1656.199951171875,1676.0999755859375,148
2011-10-14,1681.800048828125,1683.300048828125,1665.800048828125,1665.800048828125,51
2011-10-17,1675.5,1693.5,1667.300048828125,1683.5999755859375,41
2011-10-18,1651.699951171875,1666.0,1627.5,1666.0,85
2011-10-19,1646.0,1659.300048828125,1641.300048828125,1659.300048828125,22
2011-10-20,1611.9000244140625,1643.199951171875,1608.699951171875,1643.199951171875,92
2011-10-21,1635.0999755859375,1647.4000244140625,1626.0999755859375,1626.0999755859375,32
2011-10-24,1651.5,1657.800048828125,1646.199951171875,1646.199951171875,313
2011-10-25,1699.5999755859375,1706.800048828125,1645.0,1645.0,355
2011-10-26,1722.699951171875,1723.5999755859375,1708.9000244140625,1717.0,135
2011-10-27,1746.699951171875,1735.5,1717.800048828125,1717.800048828125,494
2011-10-28,1746.199951171875,1752.0,1733.0,1752.0,158
2011-10-31,1724.199951171875,1741.9000244140625,1717.0,1741.9000244140625,62
2011-11-01,1711.0,1720.0999755859375,1682.5,1706.699951171875,246
2011-11-02,1728.699951171875,1741.4000244140625,1723.199951171875,1724.300048828125,294
2011-11-03,1764.199951171875,1766.0,1726.5999755859375,1740.5,290
2011-11-04,1755.300048828125,1761.199951171875,1754.9000244140625,1757.0,47
2011-11-07,1790.300048828125,1797.0,1755.300048828125,1755.300048828125,35
2011-11-08,1798.4000244140625,1798.4000244140625,1785.699951171875,1798.4000244140625,14
2011-11-09,1790.9000244140625,1793.0,1774.199951171875,1793.0,6
2011-11-10,1758.9000244140625,1766.800048828125,1754.800048828125,1766.800048828125,16
2011-11-11,1787.5,1789.0999755859375,1777.0,1777.0,28
2011-11-14,1777.800048828125,1779.0,1779.0,1779.0,24
2011-11-15,1781.699951171875,1783.0999755859375,1761.300048828125,1779.199951171875,18
2011-11-16,1773.800048828125,1777.5,1757.699951171875,1777.5,65
2011-11-17,1719.800048828125,1755.300048828125,1714.0,1755.300048828125,54
2011-11-18,1724.699951171875,1736.0,1719.0,1725.0,14
2011-11-21,1678.300048828125,1704.5999755859375,1674.4000244140625,1704.5999755859375,9
2011-11-22,1702.199951171875,1702.199951171875,1675.4000244140625,1675.4000244140625,13
2011-11-23,1695.699951171875,1700.0,1681.5999755859375,1691.199951171875,34
2011-11-25,1685.5,1693.5,1675.300048828125,1690.0999755859375,28
2011-11-28,1710.800048828125,1710.800048828125,1710.800048828125,1710.800048828125,175525
2011-11-29,1713.4000244140625,1718.4000244140625,1704.0,1711.300048828125,64786
2011-11-30,1745.5,1749.199951171875,1699.9000244140625,1714.0,15463
2011-12-01,1735.300048828125,1753.300048828125,1734.5,1747.0,1350
2011-12-02,1747.0,1762.9000244140625,1741.5999755859375,1744.800048828125,1067
2011-12-05,1730.699951171875,1752.5999755859375,1718.699951171875,1748.9000244140625,756
2011-12-06,1727.9000244140625,1731.800048828125,1703.0,1722.0999755859375,648
2011-12-07,1740.9000244140625,1741.9000244140625,1720.0,1730.5999755859375,300
2011-12-08,1709.800048828125,1752.300048828125,1705.4000244140625,1742.0,942
2011-12-09,1712.800048828125,1720.699951171875,1705.699951171875,1713.300048828125,568
2011-12-12,1664.199951171875,1708.199951171875,1658.5,1707.5,894
2011-12-13,1659.9000244140625,1671.800048828125,1628.0,1654.699951171875,274
2011-12-14,1584.300048828125,1639.5,1565.800048828125,1636.5,890
2011-12-15,1574.5999755859375,1592.800048828125,1565.5999755859375,1571.4000244140625,589
2011-12-16,1595.5999755859375,1595.9000244140625,1586.0,1587.4000244140625,57
2011-12-19,1594.4000244140625,1603.4000244140625,1589.699951171875,1596.4000244140625,92
2011-12-20,1615.5999755859375,1617.0,1596.4000244140625,1596.4000244140625,215
2011-12-21,1611.9000244140625,1635.0,1608.300048828125,1615.5999755859375,38
2011-12-22,1608.9000244140625,1610.0,1601.9000244140625,1608.800048828125,599
2011-12-23,1604.699951171875,1612.800048828125,1604.699951171875,1612.0,62
2011-12-27,1594.199951171875,1599.0,1592.5999755859375,1599.0,52
2011-12-28,1562.9000244140625,1588.5999755859375,1561.300048828125,1584.9000244140625,763
2011-12-29,1539.9000244140625,1559.300048828125,1525.0,1559.300048828125,866
2011-12-30,1565.800048828125,1579.5,1547.9000244140625,1549.4000244140625,289
